ID	Hexagon_index	Cluster_base
U26648_at	287	8
U26710_at	297	11
U27831_at	21	1
U28131_at	251	7
U28368_at	301	12
U28386_at	285	8
U28686_at	175	4
U28687_at	52	2
U28811_at	144	6
U28831_at	143	9
U29091_at	306	12
U29171_at	167	1
U29195_at	302	12
U29607_at	273	10
U29615_at	244	12
U29680_at	312	13
U29700_at	9	1
U29953_rna1_at	148	11
U30255_at	210	3
U30521_at	278	4
U30825_at	221	10
U30872_at	76	7
U30888_at	124	1
U30999_at	246	12
U31099_at	244	12
U31176_at	83	2
U31382_at	150	7
U31383_at	185	9
U31384_at	112	7
U31501_at	17	3
U31814_at	284	8
U31875_at	85	3
U31930_at	221	10
U32519_at	70	5
U32645_at	304	12
U32680_at	86	3
U32849_at	180	8
U32944_at	280	4
U33053_at	319	3
U33147_at	54	2
U33286_at	293	9
U33429_at	305	12
U33821_at	216	1
U33822_at	300	12
U34252_at	186	9
U34605_at	243	11
U34877_at	197	7
U34880_at	55	2
U34962_at	2	3
U35048_at	284	8
U35113_at	190	11
U35451_at	238	9
U36221_at	18	3
U36764_at	131	4
U36798_at	29	2
U36922_at	290	9
U37012_at	94	1
U37022_rna1_at	71	5
U37122_at	94	1
U37219_at	62	1
U37248_at	243	11
U37251_at	84	3
U37352_at	297	11
U37408_at	283	8
U37518_at	305	12
U37519_at	14	2
U37547_at	191	11
U37689_at	42	1
U37707_at	18	3
U38175_at	192	11
U38268_at	48	6
U38846_at	276	10
U38847_at	287	8
U38980_at	128	10
U39317_at	176	4
U39400_at	69	8
U39412_at	203	2
U39573_at	248	12
U39905_at	83	2
U40282_at	87	3
U40343_at	176	4
U40369_rna1_at	321	3
U40391_rna1_at	92	1
U40434_at	303	12
U40462_at	295	9
U40490_at	85	3
U40714_at	15	2
U40990_at	12	2
U40998_at	21	1
U41344_at	246	12
U41387_at	180	8
U41515_at	186	9
U41635_at	170	10
U41668_at	239	9
U41813_at	309	7
U42031_at	295	9
U42408_at	303	12
U43030_at	9	1
U43077_at	214	1
U43083_at	155	2
U43148_at	64	1
U43177_at	52	2
U43286_at	180	8
U43519_at	194	12
U43522_at	211	3
U43527_at	19	3
U43586_at	304	12
U43899_at	194	12
U44059_at	38	1
U44772_at	320	3
U44839_at	218	10
U44975_at	270	10
U45285_at	315	13
U45955_at	301	12
U45976_at	249	7
U46194_at	199	7
U46499_at	311	13
U46569_at	11	3
U46571_at	72	5
U46692_rna1_at	327	1
U46751_at	329	10
U46901_at	308	7
U47101_at	229	8
U47334_at	115	2
U47414_at	145	6
U47621_at	192	11
U47634_at	21	1
U47635_at	48	6
U47742_at	132	4
U47927_at	143	9
U47931_at	63	1
U48251_at	288	5
U48296_at	59	1
U48405_at	121	3
U48408_at	61	1
U48437_at	11	3
U48861_at	302	12
U48959_at	302	12
U49070_at	67	4
U49089_at	1	3
U49188_at	296	11
U49250_at	113	7
U49278_at	252	7
U49352_at	189	6
U49395_at	95	1
U49436_at	74	6
U49785_at	175	4
U49837_at	1	3
U49844_at	298	11
U49857_at	111	7
U50078_at	190	11
U50136_rna1_at	269	1
U50315_at	321	3
U50523_at	330	10
U50535_at	90	1
U50553_at	32	2
U50733_at	178	4
U50743_at	27	2
U50928_at	298	11
U50939_at	186	9
U51004_at	219	10
U51127_at	169	1
U51166_at	299	11
U51240_at	331	10
U51269_at	232	5
U51334_at	91	1
U51432_at	190	11
U51477_at	97	4
U51478_at	170	10
U51586_at	294	9
U51587_at	193	12
U51678_at	177	4
U51903_at	138	8
U51990_at	189	6
U52101_at	330	10
U52112_rna5_at	62	1
U52426_at	67	4
U52427_rna1_at	278	4
U52513_at	198	7
U52518_at	302	12
U52522_at	90	1
U52682_at	300	12
U52830_at	1	3
U53003_at	297	11
U53209_at	173	4
U53786_at	78	7
U53830_at	146	6
U54778_at	221	10
U55258_at	150	7
U56244_at	13	2
U56417_at	126	1
U56418_at	211	3
U56637_at	275	10
U56816_at	123	1
U56833_at	237	9
U56998_at	246	12
U57094_at	309	7
U57316_at	6	2
U57342_at	217	10
U57450_at	115	2
U57592_at	253	13
U57650_at	169	1
U57911_at	301	12
U58048_at	90	1
U58087_at	138	8
U58089_at	181	8
U58130_at	82	2
U58681_at	257	3
U58766_at	42	1
U58970_at	89	1
U59302_at	26	5
U59309_at	238	9
U59321_at	234	9
U59423_at	299	11
U59736_at	5	2
U59878_at	316	3
U60115_at	281	4
U60269_cds3_at	55	2
U60325_at	104	5
U60644_at	311	13
U60800_at	301	12
U60975_at	94	1
U61145_at	189	6
U61166_at	115	2
U61234_at	103	5
U61263_at	86	3
U61836_at	307	7
U62136_at	295	9
U62317_rna7_at	244	12
U62433_at	196	12
U62962_at	274	10
U63455_at	153	7
U63541_at	6	2
U63743_at	26	5
U63825_at	68	8
U63842_at	119	3
U64105_at	130	4
U64675_at	194	12
U64998_at	304	12
U65093_at	321	3
U65402_at	63	1
U65579_at	190	11
U65581_at	169	1
U65676_at	302	12
U65785_at	132	4
U65928_at	239	9
U65932_at	290	9
U66048_at	113	7
U66059_cds7_at	10	3
U66406_at	55	2
U66464_at	186	9
U66468_at	307	7
U66559_at	14	2
U66615_at	96	4
U66616_at	70	5
U66618_at	88	1
U66838_at	210	3
U67171_at	97	4
U67674_at	81	2
U67963_at	212	1
U68018_at	108	6
U68019_at	305	12
U68063_at	279	4
U68142_at	138	8
U68233_at	6	2
U68485_at	68	8
U68494_at	248	12
U68566_at	279	4
U68723_at	188	9
U69141_at	189	6
U69546_at	135	4
U69645_at	71	5
U70063_at	305	12
U70321_at	91	1
U70322_at	141	5
U70323_at	70	5
U70426_at	2	3
U70451_at	95	1
U70660_at	104	5
U70663_at	304	12
U70671_at	174	4
U70732_rna1_at	246	12
U70735_at	132	4
U70867_at	204	2
U71088_at	55	2
U71364_at	303	12
U71598_at	245	12
U72206_at	128	10
U72342_at	294	9
U72507_at	301	12
U72508_at	26	5
U72511_at	171	10
U72515_at	248	12
U72517_at	129	10
U72621_at	303	12
U72661_at	306	12
U72761_at	146	6
U73167_cds5_at	240	11
U73328_at	205	3
U73377_at	192	11
U73379_at	129	10
U73737_at	297	11
U73799_at	303	12
U73824_at	274	10
U73960_at	306	12
U74667_at	199	7
U75362_at	30	2
U75370_at	240	11
U75679_at	142	9
U75968_at	65	1
U76010_at	61	1
U76272_at	244	12
U76421_at	302	12
U76638_at	188	9
U77396_at	312	13
U77413_at	298	11
U77456_at	294	9
U77718_at	176	4
U77735_at	198	7
U77948_at	280	4
U77968_at	250	7
U78027_rna4_at	233	5
U78095_at	223	4
U78190_rna1_at	301	12
U78521_at	171	10
U78524_at	46	5
U78525_at	96	4
U78556_at	117	2
U78575_at	120	3
U78798_at	53	2
U79251_at	196	12
U79252_at	120	3
U79254_at	286	8
U79255_at	244	12
U79259_at	23	3
U79260_at	90	1
U79262_at	64	1
U79265_at	80	2
U79266_at	44	5
U79270_at	244	12
U79273_at	164	1
U79274_at	231	8
U79275_at	1	3
U79285_at	298	11
U79287_at	99	4
U79291_at	241	11
U79303_at	26	5
U79718_at	58	3
U79725_at	81	2
U80017_rna3_at	104	5
U80073_at	209	3
U80457_at	242	11
U81001_at	143	9
U81006_at	297	11
U81375_at	160	3
U81554_at	256	13
U81556_at	280	4
U81599_at	155	2
U81600_at	37	1
U81607_at	300	12
U81802_at	87	3
U82010_rna1_at	37	1
U82169_at	30	2
U82275_at	289	9
U82303_at	53	2
U82311_at	92	1
U82613_at	193	12
U82671_cds2_at	150	7
U82759_at	203	2
U83115_at	181	8
U83192_at	153	7
U83246_at	172	10
U83303_cds2_at	245	12
U83463_at	106	6
U83843_at	99	4
U84569_at	95	1
U84720_at	191	11
U85245_at	55	2
U85611_at	65	1
U85767_at	306	12
U85992_at	117	2
U86409_at	120	3
U86602_at	237	9
U87408_at	19	3
U87972_at	194	12
U88047_at	157	2
U88667_at	246	12
U88964_at	278	4
U89278_at	126	1
U89336_cds1_at	172	10
U89336_cds3_at	8	1
U89336_cds4_at	37	1
U89336_cds6_at	150	7
U89355_at	192	11
U89505_at	67	4
U89896_at	70	5
U90306_at	115	2
U90426_at	95	1
U90547_at	36	1
U90549_at	237	9
U90550_at	20	1
U90551_at	296	11
U90651_at	191	11
U90878_at	277	4
U90904_at	186	9
U90907_at	25	5
U90909_at	89	1
U90911_at	146	6
U90916_at	296	11
U90918_at	247	12
U91316_at	244	12
U91327_at	137	8
U91930_at	231	8
U91931_at	76	7
U91932_at	176	4
U91985_at	242	11
U92014_at	141	5
U92436_at	143	9
U92971_at	14	2
U93049_at	149	12
U93205_at	331	10
U93237_rna2_at	67	4
U94319_at	283	8
U94586_at	275	10
U94592_at	220	10
U94831_at	108	6
U94855_at	274	10
U95006_at	105	5
U95040_at	273	10
U95740_rna1_at	296	11
U95740_rna2_at	302	12
U96094_at	249	7
U96113_at	78	7
U96629_rna2_at	73	5
U96915_at	176	4
U97105_at	281	4
V00563_at	277	4
V00572_at	273	10
V01512_rna1_at	330	10
X00274_at	272	10
X01060_at	166	1
X01388_at	38	1
X01630_at	110	7
X01715_at	54	2
X02152_at	273	10
X02317_at	275	10
X02530_at	304	12
X02596_at	280	4
X02874_at	301	12
X02910_at	303	12
X03072_at	158	3
X03100_cds2_at	330	10
X03473_at	194	12
X03484_at	124	1
X03656_rna1_at	106	6
X03934_at	282	8
X04011_at	242	11
X04085_rna1_at	328	1
X04106_at	271	10
X04145_at	149	12
X04201_at	150	7
X04327_at	307	7
X04366_at	71	5
X04391_at	12	2
X04412_at	233	5
X04500_at	312	13
X04828_at	326	1
X05196_at	110	7
X05276_at	173	4
X05323_at	76	7
X05409_at	303	12
X05908_at	314	13
X06256_at	303	12
X06323_at	296	11
X06482_at	305	12
X06614_at	310	13
X06745_at	299	11
X06985_at	256	13
X07109_at	280	4
X07290_at	320	3
X07315_at	71	5
X07743_at	311	13
X07767_at	190	11
X07834_at	305	12
X07979_at	130	4
X12433_at	80	2
X12447_at	331	10
X12451_at	310	13
X12492_at	207	3
X12791_at	177	4
X13238_at	275	10
X13293_at	74	6
X13334_at	303	12
X13444_at	62	1
X13482_at	179	8
X13546_rna1_at	274	10
X13794_rna1_at	274	10
X13839_at	302	12
X13956_at	108	6
X13967_at	4	2
X13973_at	164	1
X14046_at	330	10
X14329_at	22	1
X14448_at	167	1
X14675_at	24	3
X14787_at	305	12
X14789_at	33	3
X14813_at	242	11
X14850_at	225	4
X14975_at	27	2
X15183_at	272	10
X15187_at	215	1
X15357_at	109	7
X15393_rna1_at	166	1
X15414_at	278	4
X15573_at	299	11
X15822_at	274	10
X15875_at	111	7
X15880_at	28	2
X15882_at	250	7
X15949_at	298	11
X16316_at	130	4
X16396_at	146	6
X16416_at	18	3
X16560_at	274	10
X16663_at	130	4
X16665_at	309	7
X16667_at	307	7
X16706_at	307	7
X16832_at	314	13
X16983_at	296	11
X17025_at	299	11
X17042_at	329	10
X17094_at	306	12
X17254_at	6	2
X17620_at	277	4
X17651_at	111	7
X51521_at	274	10
X51757_at	302	12
X51956_rna1_at	194	12
X52056_at	311	13
X52151_at	74	6
X52192_at	213	1
X52425_at	208	3
X52479_at	81	2
X52541_at	156	2
X52638_at	194	12
X52773_at	303	12
X52882_at	223	4
X52943_at	54	2
X52947_at	302	12
X53331_at	54	2
X53416_at	326	1
X53586_rna1_at	299	11
X53793_at	238	9
X53795_at	77	7
X53961_at	303	12
X54232_at	141	5
X54304_at	224	4
X54326_at	241	11
X54870_at	99	4
X54938_at	19	3
X54941_at	187	9
X54942_at	285	8
X55079_rna1_at	258	3
X55666_at	168	1
X55668_at	305	12
X55733_at	274	10
X55740_at	301	12
X55885_at	48	6
X56199_at	29	2
X56253_rna1_at	168	1
X56468_at	275	10
X56494_at	330	10
X56667_at	80	2
X57129_at	303	12
X57206_at	299	11
X57346_at	172	10
X57398_at	133	4
X57522_at	234	9
X57766_at	8	1
X58255_at	15	2
X58288_at	301	12
X58521_at	44	5
X58529_at	278	4
X59350_at	291	9
X59417_at	275	10
X59434_at	34	3
X59834_at	173	4
X59841_at	72	5
X59871_at	27	2
X59892_at	217	10
X60188_at	91	1
X60221_at	221	10
X60483_at	195	12
X60486_at	173	4
X60592_at	207	3
X60673_rna1_at	247	12
X60708_at	302	12
X60957_at	152	7
X60992_at	149	12
X61072_at	56	3
X61118_rna1_at	264	3
X61123_at	223	4
X61587_at	314	13
X61615_at	50	7
X61970_at	133	4
X62025_rna1_at	40	1
X62055_at	173	4
X62078_at	304	12
X62320_at	326	1
X62466_at	129	10
X62535_at	282	8
X62573_at	122	3
X62654_rna1_at	324	3
X62744_at	324	3
X63359_at	111	7
X63417_at	310	13
X63422_at	97	4
X63469_at	297	11
X63563_at	295	9
X63679_at	123	1
X63692_at	179	8
X63753_at	292	9
X63755_at	302	12
X64037_at	60	1
X64044_at	76	7
X64229_at	106	6
X64269_at	118	3
X64330_at	97	4
X64364_at	268	1
X64594_at	306	12
X64838_at	301	12
X65614_at	154	2
X65867_at	70	5
X65873_at	104	5
X65977_at	303	12
X66079_at	279	4
X66363_at	5	2
X66364_at	43	3
X66365_at	45	5
X66397_at	99	4
X66401_cds1_at	279	4
X66403_at	119	3
X66417_at	22	1
X66436_at	147	11
X66503_at	243	11
X66533_at	194	12
X66534_at	297	11
X66839_at	195	12
X66867_cds1_at	295	9
X66899_at	283	8
X66945_at	149	12
X67098_at	150	7
X67155_at	149	12
X67325_at	300	12
X67594_at	150	7
X67698_at	268	1
X67951_at	275	10
X68194_at	192	11
X68277_at	273	10
X68487_at	150	7
X68560_at	293	9
X68733_rna1_at	10	3
X68836_at	298	11
X69111_at	21	1
X69141_at	237	9
X69398_at	27	2
X69433_at	172	10
X69550_at	271	10
X69699_at	91	1
X69819_at	318	3
X69838_at	236	9
X69878_at	84	3
X69908_rna1_at	274	10
X69910_at	74	6
X69978_at	109	7
X70040_at	20	1
X70070_at	249	7
X70218_at	93	1
X70297_at	252	7
X70394_at	293	9
X70476_at	297	11
X70649_at	299	11
X70683_at	275	10
X70991_at	247	12
X71129_at	319	3
X71428_at	273	10
X71490_at	295	9
X71874_cds1_at	279	4
X71973_at	330	10
X72012_at	300	12
X72308_at	152	7
X72755_at	113	7
X72790_at	300	12
X72841_at	178	4
X74008_at	223	4
X74104_at	173	4
X74262_at	281	4
X74295_at	49	7
X74328_rna1_at	151	7
X74570_at	200	2
X74764_at	35	3
X74794_at	44	5
X74795_at	220	10
X74801_at	281	4
X74837_at	302	12
X75042_at	253	13
X75208_at	35	3
X75252_at	224	4
X75304_at	58	3
X75315_at	16	2
X75342_at	113	7
X75593_at	125	1
X75861_at	269	1
X75962_at	141	5
X76013_at	171	10
X76040_at	148	11
X76059_at	303	12
X76104_at	85	3
X76105_at	300	12
X76302_at	230	8
X76538_at	100	8
X76648_at	291	9
X76717_at	217	10
X76732_at	179	8
X77094_at	288	5
X77548_at	180	8
X77584_at	221	10
X77737_at	322	3
X77794_at	285	8
X77909_at	307	7
X78031_at	139	5
X78136_at	272	10
X78549_at	113	7
X78627_at	142	9
X78706_at	304	12
X78817_at	171	10
X78924_at	52	2
X78925_at	310	13
X78992_at	331	10
X79066_at	199	7
X79067_at	234	9
X79353_at	138	8
X79439_at	91	1
X79536_at	222	4
X79780_at	196	12
X79781_at	16	2
X79865_at	71	5
X79882_at	247	12
X79981_at	118	3
X80026_at	154	2
X80198_at	76	7
X80199_at	172	10
X80200_at	128	10
X80230_at	138	8
X80497_at	73	5
X80692_at	179	8
X80695_at	135	4
X80907_at	166	1
X80910_at	181	8
X80915_rna1_at	85	3
X80923_at	115	2
X81003_at	102	5
X81198_at	181	8
X81817_at	217	10
X82200_at	279	4
X82207_at	73	5
X82240_rna1_at	290	9
X82434_at	216	1
X82456_at	275	10
X82494_at	302	12
X82554_rna1_at	193	12
X82895_at	62	1
X83127_at	150	7
X83218_at	222	4
X83441_at	300	12
X83573_at	251	7
X83928_at	32	2
X84373_at	289	9
X84709_at	301	12
X85106_at	302	12
X85372_at	176	4
X85373_at	284	8
X85785_rna1_at	9	1
X85786_at	86	3
X86012_at	34	3
X86018_at	295	9
X86570_at	120	3
X86681_at	65	1
X86691_at	292	9
X86779_at	133	4
X86809_at	74	6
X87212_at	246	12
X87237_at	108	6
X87241_at	149	12
X87838_at	216	1
X87904_at	148	11
X89267_at	170	10
X89398_cds2_at	239	9
X89576_at	301	12
X89750_at	59	1
X89960_at	22	1
X89985_at	318	3
X90858_at	312	13
X90872_at	261	3
X91247_at	131	4
X91249_at	301	12
X91257_at	131	4
X91504_at	93	1
X91788_at	229	8
X91809_at	279	4
X92098_at	319	3
X92106_at	100	8
X92396_at	105	5
X92720_at	1	3
X92744_at	304	12
X92762_at	76	7
X92896_at	228	8
X92972_at	147	11
X93499_at	201	2
X93512_at	300	12
X93920_at	322	3
X93921_at	153	7
X93996_rna1_at	11	3
X94232_at	226	4
X94910_at	106	6
X95735_at	324	3
X96381_rna1_at	151	7
X96401_at	11	3
X96484_at	127	1
X96584_at	303	12
X96586_at	181	8
X96698_at	78	7
X96719_at	321	3
X96752_at	238	9
X96849_at	109	7
X96924_rna1_at	93	1
X96969_at	2	3
X97074_at	268	1
X97160_rna1_at	207	3
X97302_at	21	1
X97324_at	253	13
X97544_at	57	3
X98085_at	168	1
X98172_at	318	3
X98248_rna1_at	69	8
X98260_at	36	1
X98261_at	39	1
X98263_at	109	7
X98411_at	164	1
X98507_at	246	12
X98743_at	96	4
X98801_at	65	1
X99076_rna1_at	303	12
X99140_at	106	6
X99141_at	159	3
X99142_at	35	3
X99209_at	100	8
X99325_at	187	9
X99459_at	65	1
X99584_at	309	7
X99664_at	115	2
X99688_at	129	10
X99699_at	16	2
X99720_rna1_at	190	11
X99728_at	46	5
X99920_at	300	12
Y00062_at	327	1
Y00281_at	173	4
Y00282_at	270	10
Y00433_at	272	10
Y00486_rna1_at	172	10
Y00636_at	298	11
Y00796_at	317	3
Y07604_at	214	1
Y07829_xpt4_at	205	3
Y07847_at	199	7
Y08134_at	6	2
Y08263_at	153	7
Y08302_at	45	5
Y08409_at	21	1
Y08612_at	295	9
Y08614_at	280	4
Y08836_at	153	7
Y08915_at	177	4
Y09022_at	298	11
Y09216_at	43	3
Y09443_at	109	7
Y10032_at	197	7
Y10055_at	31	2
Y10207_at	150	7
Y10209_at	198	7
Y10260_at	245	12
Y10376_at	62	1
Y10871_at	40	1
Y10936_at	48	6
Y11215_at	13	2
Y11306_rna1_at	80	2
Y11681_at	95	1
Y11710_rna1_at	121	3
Y12670_at	210	3
Y12856_at	108	6
Y13115_at	49	7
Y13247_at	44	5
Y13620_at	147	11
Y14140_at	62	1
Z11697_at	312	13
Z12830_at	107	6
Z14000_at	92	1
Z14244_at	223	4
Z14982_rna1_at	292	9
Z15108_at	301	12
Z17227_at	297	11
Z19002_at	302	12
Z21488_at	19	3
Z21507_at	276	10
Z22536_at	82	2
Z22548_at	307	7
Z22551_at	298	11
Z22555_at	183	5
Z23090_at	277	4
Z23115_at	124	1
Z24680_at	112	7
Z25535_at	146	6
Z25884_at	9	1
Z27113_at	131	4
Z29064_at	186	9
Z29090_at	299	11
Z29481_at	10	3
Z29505_at	274	10
Z29574_at	194	12
Z29678_at	117	2
Z30425_at	81	2
Z30426_at	282	8
Z31357_at	206	3
Z32765_at	217	10
Z35093_at	179	8
Z35102_at	295	9
Z35227_at	282	8
Z35278_at	248	12
Z35307_at	195	12
Z35491_at	146	6
Z36714_at	302	12
Z36715_at	68	8
Z37166_at	273	10
Z46376_rna1_at	302	12
Z46973_at	299	11
Z48042_at	173	4
Z48054_at	318	3
Z48199_at	116	2
Z48481_at	11	3
Z48512_at	153	7
Z48579_at	298	11
Z48633_at	283	8
Z48950_at	272	10
Z49099_at	222	4
Z49194_at	299	11
Z49254_at	96	4
Z49269_at	303	12
Z49878_at	99	4
Z50022_at	175	4
Z50749_at	144	6
Z50781_at	170	10
Z50853_at	187	9
Z56281_at	283	8
Z67743_at	87	3
Z68129_cds1_at	137	8
Z68747_at	299	11
Z69881_at	281	4
Z69915_at	46	5
Z70219_at	32	2
Z70220_at	301	12
Z71460_at	127	1
Z72499_at	133	4
Z81326_at	302	12
Z83821_cds2_at	322	3
Z84721_cds1_at	201	2
Z84721_cds2_at	272	10
Z93784_at	238	9
Z97054_xpt2_at	162	3
AB006782_at	218	10
D00860_at	73	5
D10040_at	311	13
D16105_at	127	1
D16480_at	145	6
D16481_at	141	5
D21235_at	133	4
D25304_at	296	11
D26070_at	243	11
D29805_at	216	1
D31889_at	111	7
D38073_at	227	8
D38081_at	244	12
D43968_at	188	9
D45132_at	288	5
D50405_at	66	4
D80000_at	240	11
D86550_at	176	4
D86988_at	92	1
HG2846-HT2983_at	239	9
HG3543-HT3739_at	159	3
HG651-HT4201_at	132	4
J02783_at	320	3
J04182_at	268	1
L00058_at	297	11
L04282_at	102	5
L04731_at	155	2
L07648_at	322	3
L08895_at	289	9
L10413_at	279	4
L11066_at	222	4
L11284_at	104	5
L13773_at	181	8
L21998_at	261	3
L22454_at	31	2
L33075_at	279	4
L35263_at	191	11
L40397_at	319	3
L49380_at	170	10
L76517_at	103	5
M14745_at	295	9
M16276_at	300	12
M16342_at	222	4
M24283_at	306	12
M24900_at	115	2
M31724_at	124	1
M58026_at	112	7
M64231_rna1_at	151	7
M69013_at	33	3
M69181_at	187	9
M83664_at	192	11
M91463_rna1_at	157	2
M93651_at	221	10
M94046_at	273	10
M96843_at	197	7
M97676_at	25	5
S68805_at	302	12
S76638_at	306	12
U04636_rna1_at	305	12
U07139_at	301	12
U12767_at	248	12
U13022_at	53	2
U16307_at	303	12
U17838_at	77	7
U17969_at	164	1
U18259_at	298	11
U18422_at	245	12
U20938_at	244	12
U25988_at	213	1
U31556_at	242	11
U33841_at	298	11
U34587_at	76	7
U36341_rna1_at	166	1
U37146_at	133	4
U37426_at	244	12
U38276_at	259	3
U41518_at	157	2
U41654_at	231	8
U47077_at	240	11
U53204_at	95	1
U58675_cds2_at	52	2
U60061_at	298	11
U72649_at	170	10
U83171_at	127	1
U94832_at	229	8
U96131_at	52	2
X02160_at	298	11
X04526_at	275	10
X05610_at	115	2
X07203_at	301	12
X12671_rna1_at	272	10
X16323_at	302	12
X55990_rna1_at	262	3
X56841_at	174	4
X57985_rna2_at	184	5
X58072_at	244	12
X59739_at	300	12
X65463_at	249	7
X65488_at	174	4
X72727_at	275	10
X72889_at	185	9
X73478_at	89	1
X75918_at	303	12
X78338_at	65	1
X81625_at	320	3
X82209_at	302	12
Y00264_at	299	11
Y07909_at	303	12
Z15115_at	275	10
Z74615_at	92	1
X95808_s_at	76	7
Z49107_s_at	171	10
AC002045_xpt2_s_at	171	10
D00408_s_at	150	7
X83416_s_at	107	6
M23178_s_at	312	13
M18700_s_at	46	5
Y00097_s_at	97	4
M37271_s_at	66	4
D00749_s_at	172	10
X15331_s_at	24	3
L09229_s_at	213	1
L32832_s_at	300	12
D10537_s_at	155	2
L06797_s_at	274	10
D11327_s_at	251	7
D12775_s_at	154	2
M15465_s_at	32	2
D79206_s_at	166	1
HG1686-HT4572_s_at	306	12
D13631_s_at	102	5
D13705_s_at	40	1
HG1400-HT1400_s_at	296	11
HG2348-HT2444_s_at	195	12
D14826_s_at	304	12
S68271_s_at	303	12
X52213_s_at	303	12
Z49835_s_at	267	1
HG4541-HT4946_s_at	170	10
U00802_s_at	300	12
D26156_s_at	279	4
D87716_s_at	301	12
L15326_s_at	304	12
D28235_s_at	305	12
D28473_s_at	287	8
X59842_rna1_s_at	109	7
D29640_s_at	240	11
D29675_s_at	40	1
U34380_rna1_s_at	53	2
X68688_rna1_s_at	156	2
D31840_s_at	52	2
HG4312-HT4582_s_at	274	10
X62153_s_at	67	4
U27325_s_at	63	1
D38251_s_at	178	4
U38964_s_at	70	5
D42040_s_at	320	3
Z84497_s_at	127	1
D43682_s_at	270	10
X89109_s_at	327	1
M19311_s_at	273	10
D49487_s_at	29	2
D49824_s_at	272	10
L38593_s_at	304	12
U50079_s_at	131	4
U58046_s_at	190	11
D63479_s_at	287	8
S82447_s_at	144	6
M96954_s_at	179	8
Y10807_s_at	220	10
D78132_s_at	179	8
D78577_s_at	275	10
D79984_s_at	47	5
S78271_s_at	73	5
D83260_s_at	74	6
D85131_s_at	318	3
D86043_s_at	302	12
Y10375_s_at	200	2
U19713_s_at	326	1
Z35085_s_at	180	8
U52191_s_at	188	9
L33930_s_at	290	9
D90070_s_at	191	11
J03260_s_at	77	7
HG1728-HT1734_s_at	217	10
X55448_cds1_s_at	215	1
HG110-HT110_s_at	221	10
HG1140-HT4817_s_at	198	7
HG1322-HT5143_s_at	274	10
M25079_s_at	272	10
HG1428-HT1428_s_at	272	10
HG1471-HT3923_s_at	208	3
HG1496-HT1496_s_at	302	12
X57351_at	221	10
X57351_s_at	272	10
HG1595-HT4788_s_at	173	4
HG1751-HT1768_at	13	2
U19247_rna1_s_at	310	13
HG1763-HT1780_s_at	50	7
J03915_s_at	31	2
U43901_rna1_s_at	272	10
HG1827-HT1856_s_at	302	12
U24183_s_at	301	12
Z26248_s_at	302	12
HG2238-HT2321_s_at	130	4
HG4069-HT4339_s_at	206	3
HG2259-HT2348_s_at	301	12
L14778_s_at	232	5
HG2479-HT2575_s_at	301	12
L08835_rna2_s_at	39	1
X06182_s_at	303	12
U22376_cds2_s_at	276	10
HG2639-HT2735_s_at	315	13
HG2705-HT2801_s_at	64	1
HG274-HT274_s_at	200	2
HG2797-HT2906_s_at	193	12
M13452_s_at	316	3
HG2809-HT2920_s_at	121	3
X04654_s_at	274	10
HG2815-HT2931_at	272	10
HG2815-HT2931_s_at	173	4
HG2981-HT3127_s_at	311	13
HG2981-HT3125_s_at	310	13
HG2994-HT4850_s_at	11	3
U77846_rna1_at	50	7
U77846_rna1_s_at	4	2
L07807_s_at	307	7
HG3076-HT3238_s_at	274	10
X75755_rna1_s_at	181	8
HG3107-HT3283_s_at	81	2
HG3148-HT3324_s_at	191	11
M31520_rna1_at	146	6
U05572_s_at	305	12
HG3342-HT3519_s_at	83	2
HG3395-HT3573_s_at	110	7
HG3417-HT3600_s_at	248	12
HG3437-HT3628_s_at	80	2
HG3484-HT3678_s_at	89	1
HG3523-HT4899_s_at	95	1
M13929_s_at	295	9
J03242_s_at	34	3
HG3638-HT3849_s_at	243	11
HG371-HT26388_s_at	15	2
HG3725-HT3981_s_at	157	2
HG3730-HT4000_s_at	147	11
S80267_s_at	108	6
HG3920-HT4521_s_at	206	3
HG3925-HT4195_s_at	149	12
X77588_s_at	135	4
HG4011-HT4804_s_at	38	1
M74509_s_at	166	1
HG4113-HT4383_s_at	54	2
HG417-HT417_s_at	323	3
U09937_rna1_s_at	266	1
M20867_s_at	136	8
HG4264-HT4534_s_at	180	8
HG4318-HT4588_s_at	73	5
HG4334-HT4604_s_at	147	11
HG4535-HT4940_s_at	169	1
HG4668-HT5083_s_at	197	7
HG4755-HT5203_s_at	193	12
HG4757-HT5207_s_at	195	12
M79463_s_at	320	3
HG627-HT5097_s_at	216	1
HG627-HT5098_s_at	307	7
HG651-HT5209_s_at	298	11
HG721-HT4828_s_at	102	5
HG880-HT880_at	195	12
L08096_s_at	245	12
S76942_s_at	125	1
HG982-HT982_s_at	81	2
HG998-HT998_s_at	72	5
M97935_s_at	230	8
L00022_s_at	302	12
S71043_rna1_s_at	326	1
M87789_s_at	325	1
J00268_s_at	24	3
V00594_at	306	12
V00594_s_at	271	10
J02621_s_at	274	10
J02683_s_at	273	10
X05130_s_at	328	1
M29610_s_at	307	7
U05255_s_at	307	7
Y00339_s_at	307	7
U50327_s_at	318	3
J03077_s_at	329	10
U07806_s_at	89	1
J03263_s_at	209	3
Y00285_s_at	67	4
M26004_s_at	194	12
M31551_s_at	306	12
X57579_s_at	202	13
